Date,Open,High,Low,Close,Adj Close,Volume,SMA,MACD,FASTK,FASTD,SLOWD,WILLER,ROC,RSI,CCI,ADX,OBV,CS
2003-05-20,1553.69104,1553.844971,1530.666992,1535.52002,1535.52002,11400.0,1530.9249999000003,3.069065880933522,67.86791345413668,83.81066777282398,88.8969570700666,-30.706488174422358,3.2527415163558393,49.188471889605935,50.470594202840886,21.01960178129017,80600.0,-1
2003-05-21,1534.600952,1547.313965,1530.046021,1533.483032,1533.483032,9000.0,1530.5041991000003,2.477284139161384,36.54080896736104,65.1622242248318,81.12616009934315,-34.50467469592335,-0.27365757428097215,48.64862795319328,28.92293492465298,19.92576904975703,71600.0,0
2003-05-22,1532.185059,1546.392944,1522.187012,1546.113037,1546.113037,9600.0,1534.1842040000004,2.992928083480365,58.47018395190388,54.29296879113388,67.75528692959652,-19.793836832273044,2.438198656778545,52.25835851576208,27.172406895709454,19.538770059647398,81200.0,1
2003-05-23,1547.155029,1571.688965,1547.088989,1560.954956,1560.954956,18200.0,1538.1353026000002,4.546785930642272,78.3159888661362,57.77566059513371,59.076951203699764,-11.366315783053368,2.5969399320042053,56.2718967077368,109.00895274593779,18.207601904776162,99400.0,1
2003-05-26,1563.204956,1574.385986,1561.040039,1569.511963,1569.511963,15200.0,1541.8998046000004,6.3949909455907346,90.66260765968295,75.81626015924101,62.628296515169495,-5.017832421310127,2.4574601711997435,58.506495159912475,120.92890947208646,17.218097481863143,114600.0,1
2003-05-27,1572.307983,1575.625977,1558.125977,1568.340942,1568.340942,14200.0,1550.2031981000005,7.676722647381439,86.36755970105352,85.11538540895756,72.90243538777739,-7.40544577092819,5.590355031564176,58.05538598830421,98.88335635207098,16.045877837102694,100400.0,0
2003-05-28,1569.328003,1576.624023,1549.062012,1551.811035,1551.811035,15000.0,1553.0919066000006,7.274819318045047,54.41890077322552,77.14968937798734,79.36044498206194,-41.21829053099821,1.8968173033196978,51.79207336814344,47.14590948206108,14.761644321561235,85400.0,-1
2003-05-29,1549.052002,1568.541992,1543.340942,1568.156006,1568.156006,14800.0,1554.3790038000004,8.180906198843559,74.55759279016226,71.7813510881471,78.01547529169729,-15.555624462923118,0.8275635474288112,56.90068801715105,44.023132703271784,14.135028217635954,100200.0,1
2003-05-30,1570.920044,1581.612061,1567.280029,1576.260986,1576.260986,16200.0,1556.5598998000003,9.444124738513892,86.01798133992362,71.66482496777047,73.53195514463492,-9.004746466427049,1.402999876176314,59.27827358838196,118.07338295881107,13.194146318489832,116400.0,1
2003-06-02,1577.987061,1578.868042,1564.610962,1576.527954,1576.527954,11600.0,1558.6679931000003,10.347497113030386,86.71555174542942,82.43037529183844,75.2921837825853,-8.555494838548869,1.3552973978147476,59.36032400809881,88.60958094451205,12.065563556840608,128000.0,0
2003-06-03,1577.078003,1582.411987,1561.082031,1562.237061,1562.237061,11200.0,1561.3396972000003,9.797333040494323,48.36348503092262,73.69900603875855,75.93140209945578,-33.49926836831391,1.7399343969478176,53.00772502182342,53.44407112893616,11.4243627324239,116800.0,-1
2003-06-04,1560.666992,1574.767944,1546.620972,1574.110962,1574.110962,14200.0,1565.4024902000003,10.201848071521908,78.75402359982948,71.2776867920605,75.80235604088578,-13.783359810444091,2.649388950004372,57.23300472480551,15.00870332808822,11.275634176149092,131000.0,1
2003-06-05,1575.307983,1575.63501,1555.448975,1556.249023,1556.249023,11800.0,1566.4160888000001,8.977631402708312,26.90074869349231,51.33941910808147,65.43870397963347,-66.9625396505262,0.655578586910277,49.7554092846907,-50.642663333221655,11.034753598294483,119200.0,-1
2003-06-06,1553.194946,1557.762939,1538.097046,1538.920044,1538.920044,10600.0,1564.2125976000002,6.533809404034173,1.857156934948583,35.837309742756794,52.818138547632884,-98.14284306505141,-1.4116302277206838,43.613068281453806,-208.47576891358585,12.439657108201171,108600.0,-1
2003-06-09,1536.272949,1548.140991,1527.834961,1530.214966,1530.214966,9800.0,1560.2828979,3.8502525058818264,4.360818414693366,11.039574681044755,32.738767843960964,-95.63918158530664,-2.503771740923,40.80163144399545,-190.40573704326496,14.48837865811601,98800.0,-1
2003-06-10,1529.532959,1541.385986,1529.515015,1538.761963,1538.761963,6800.0,1557.325,2.385684867661439,22.85981338638359,9.692596245341848,18.856493556381093,-79.97875149884511,-1.8860043889615041,44.69122401646511,-125.09902742966125,16.332228053039366,105600.0,1
2003-06-11,1540.715942,1566.901978,1540.703979,1565.839966,1565.839966,13200.0,1558.7278930999998,3.3711129132987026,79.50829715676657,35.57630965261451,18.769493526333665,-30.364463245029093,0.9040360381249668,55.08058889350412,-0.6593391981429778,14.758795822794406,118800.0,1
2003-06-12,1566.921021,1569.125977,1556.529053,1562.105957,1562.105957,8200.0,1558.1228882,3.8068850184185976,82.99867457850893,61.788928373886364,35.68594475728087,-37.206186353943124,-0.38580657644083916,53.539645580440784,25.274765374101744,13.45461819358395,110600.0,0
2003-06-13,1562.609009,1572.412964,1560.301025,1566.765991,1566.765991,9600.0,1557.1733887,4.4766592088296875,87.33237780974596,83.27978318167382,60.215007069391525,-28.6677328295609,-0.602374548652318,55.27469794112508,55.424923849107124,12.638738842750769,120200.0,1
2003-06-16,1568.187988,1569.546997,1555.371948,1559.704956,1559.704956,8000.0,1555.4910889,4.387121560760534,70.37618744896169,80.23574661240552,75.10148605598853,-41.6054751682511,-1.0670916400382424,52.00496951742113,34.843957537985915,11.447585574276024,112200.0,-1
2003-06-17,1559.121948,1564.944946,1552.43396,1557.175049,1557.175049,7200.0,1554.9848877,4.065159351466946,51.94448828936008,69.88435118268923,77.7999603255895,-38.619125683323134,-0.3240232949511479,50.8084630633485,21.143938114356615,10.73789710593995,105000.0,0
2003-06-18,1556.894043,1565.916992,1552.828979,1553.876953,1553.876953,8800.0,1552.9614868,3.503487177787065,7.222547230081567,43.1810743228011,64.43372403929858,-45.518901037109885,-1.2854245658953767,49.169817514635554,23.050047163646738,9.961012374979566,96200.0,0
2003-06-19,1554.015991,1557.375977,1530.375977,1538.754028,1538.754028,10000.0,1551.2119873,1.8171176721657503,19.93018909752049,26.36574153898737,46.47705568149254,-75.5057062560653,-1.1241770912906124,42.2306588497115,-67.36236369406153,11.722819112080064,86200.0,-1
2003-06-20,1537.498047,1542.416992,1528.301025,1529.469971,1529.469971,6600.0,1550.2669799999999,-0.2654284267930507,2.8340852289770435,9.995607185526358,26.514141015771575,-96.33224933831163,-0.6140717340607948,38.522314272819365,-103.64630744480516,13.492264605475464,79600.0,-1
2003-06-23,1524.577026,1524.909058,1509.43396,1511.36499,1511.36499,7400.0,1548.3819824,-3.3383000265266674,3.4187789352384073,8.727684420578639,15.029677715030756,-96.93385116093617,-1.2318514992226248,32.364353398242145,-163.24791719508028,16.525350162085363,72200.0,-1
2003-06-24,1509.107056,1515.843018,1504.723999,1512.428955,1512.428955,6400.0,1545.7486816,-5.622902504648209,12.591239000190843,6.281367721468755,8.334886442524551,-88.61711654181737,-1.7113113420519244,33.06303185386598,-140.28235074583208,19.556117638061878,78600.0,0
2003-06-25,1512.487061,1515.922974,1498.958008,1502.077026,1502.077026,6800.0,1539.3723876,-8.174549466086319,5.339141454917539,7.116386463448921,7.375146201832071,-95.75383586098688,-4.072123677037376,29.74165420487066,-118.81001756783088,22.644968677516307,71800.0,-1
2003-06-26,1500.343018,1517.208008,1486.081055,1515.375,1515.375,9400.0,1534.6992919,-9.019738766744922,51.99868247509575,23.30968764340137,12.235813942772984,-66.0682297665862,-2.9915356759631084,38.55221409347657,-91.78690435845563,26.13975084332602,81200.0,1
2003-06-27,1516.813965,1516.865967,1494.444946,1497.053955,1497.053955,7600.0,1527.7280882999999,-11.040642933736763,28.260273905923057,28.532699278645442,19.652924461831876,-86.85344017323855,-4.449422338782427,32.34334176451955,-83.62505855992453,29.285054792554764,73600.0,-1
2003-06-30,1493.689941,1500.968994,1483.686035,1486.024048,1486.024048,5800.0,1520.3599975,-13.378031737690662,6.974568591174625,29.07784165739781,26.973409526481507,-97.15677272246747,-4.724028587365725,29.197818451984748,-104.29205472372324,32.66508191537482,67800.0,-1
2003-07-01,1485.520996,1502.571045,1482.819946,1484.703979,1484.703979,6600.0,1513.1128905,-15.16216770958954,5.478741430673872,13.571194642590514,23.727245192877888,-97.73273167857276,-4.654009197394993,28.82503202699128,-97.48993242034406,35.36496504882778,61200.0,0
2003-07-02,1485.444946,1499.970947,1477.873047,1499.682007,1499.682007,6800.0,1507.6933958999998,-15.19237835754916,55.44421411781762,22.63250804655537,21.7605147821812,-72.5683569146444,-3.4877244234408744,38.69314708476328,-82.76439707695646,38.06569957655693,68000.0,1
2003-07-03,1501.902954,1507.706055,1497.741943,1504.436035,1504.436035,6600.0,1504.2615965999998,-14.663676450878938,68.12259251166613,43.01518268671921,26.406295125288334,-58.84511242689001,-2.2302455347333883,41.5510547312638,-12.52499201728258,38.80006430569925,74600.0,1
2003-07-04,1504.597046,1510.171997,1497.462036,1502.348999,1502.348999,6400.0,1501.5494993999998,-14.248831088662882,75.7794045936481,66.44873707437728,44.032142602550586,-47.9633764011152,-1.7732268376781324,40.62724561649168,12.996304082788091,38.94210282869517,68200.0,0
2003-07-07,1500.850952,1503.810059,1490.967041,1501.484009,1501.484009,6000.0,1500.5614013,-13.8304320032953,73.10132991939386,72.33444234156936,60.599454034221914,-39.97461444031949,-0.6537786084352848,40.21549688829241,-18.073428070737172,39.635199282911046,62200.0,0
2003-07-08,1501.620972,1513.553955,1500.97998,1512.019043,1512.019043,6600.0,1500.5204101,-12.504613118710267,95.69822606532301,81.52632019278832,73.43649986957828,-13.191738006299408,-0.027102892909114384,47.42603919236799,99.34548347023535,38.272809788899885,68800.0,1
2003-07-09,1512.338013,1513.276978,1499.337036,1503.313965,1503.313965,5400.0,1500.644104,-12.017785592397786,54.66405902107723,74.48787166859803,76.11621140098521,-35.32237644776107,0.08234857324820322,42.6980001371117,59.50824950907012,37.23070095661618,63400.0,-1
2003-07-10,1503.509033,1532.192017,1501.708984,1531.927002,1531.927002,13400.0,1502.2993042,-9.21689172315132,99.35714941350075,83.23981149996699,79.75133445378442,-0.4878866443899354,1.0922710220242493,57.992617099738766,191.1534795874835,33.808629119709636,76800.0,1
2003-07-11,1532.640991,1535.974976,1523.244019,1528.854004,1528.854004,8800.0,1505.4793091000001,-7.162562842993566,84.17840765189526,79.3998720288244,79.04251839912979,-12.2559992801615,2.1241752105053413,56.20250467121283,173.5227939035072,31.222540112814613,68000.0,0
2003-07-14,1528.392944,1529.328979,1519.119019,1521.41394,1521.41394,6200.0,1509.0182983000002,-6.064930645228969,60.25694676065295,81.2641679420163,81.30128382360255,-25.0611920303026,2.3815154302267327,51.89335816289792,98.6672946084864,28.267909347198163,61800.0,-1
2003-07-15,1521.563965,1531.004028,1516.892944,1525.438965,1525.438965,7200.0,1513.0917969000002,-4.8147617649835865,71.24289466056254,71.89274969103691,77.51892988729251,-18.133668161000177,2.7436436202883163,54.012802126515936,81.42297104662873,25.615773545110965,69000.0,1
2003-07-16,1525.499023,1529.817017,1520.411987,1529.490967,1529.490967,7000.0,1516.0726929000002,-3.457179015332713,81.07742218582192,70.85908786901247,74.67200183402186,-14.406368565898513,1.9876853800246952,56.172638177593456,75.79314556255274,23.22885132323249,76000.0,1
2003-07-17,1529.972046,1540.19397,1529.355957,1539.358032,1539.358032,12800.0,1519.5648926000001,-1.5670314591636725,96.41244123756637,82.91091936131694,75.22091897378874,-1.6981315247188042,2.3212683150068303,61.11406343135859,112.00821015145475,22.382578130126042,88800.0,1
2003-07-18,1539.04895,1539.061035,1506.487061,1507.161987,1507.161987,11400.0,1520.0461914000002,-2.636634183428214,2.0023372656327343,59.830733563007016,71.20024693111212,-67.10144969636463,0.3203641765797016,43.381153041554455,-11.973014277552368,21.931501942210975,77400.0,-1
2003-07-21,1501.390015,1504.708008,1483.572998,1495.88501,1495.88501,10200.0,1519.4862915,-4.344182811459632,21.744614345369914,40.053130949523016,60.931594624615634,-78.25538565463009,-0.3728976776601889,38.97943647179448,-164.4034675554082,23.50049539309451,67200.0,-1
2003-07-22,1499.892944,1510.307983,1485.463989,1498.484985,1498.484985,8800.0,1518.1328857,-5.425094040698241,26.336508317094893,16.69448664269919,38.859450385076386,-73.6634916829051,-0.8950983826993997,40.525355719870305,-118.47911124589821,24.06901686514596,76000.0,0
2003-07-23,1499.307007,1505.312012,1491.66394,1502.147949,1502.147949,6800.0,1518.0162841000001,-5.9179351229713575,32.80577910248494,26.962300588316594,27.903306060179577,-67.19422089751507,-0.07756303920186669,42.79403384852544,-98.68357677351234,24.580686189992267,82800.0,1
2003-07-24,1503.057983,1503.380981,1491.198975,1493.45105,1493.45105,6400.0,1514.1686889,-6.9303930407297685,17.802129132807178,25.648138850795686,23.10164202727047,-82.55407554642508,-2.5116047925108687,38.88137557349727,-88.67988379752391,25.085405269908385,76400.0,-1
2003-07-25,1494.578003,1502.639038,1471.286011,1477.651001,1477.651001,14400.0,1509.0483886,-8.905053232241698,16.311297645336925,22.306401960209694,24.972280466440637,-90.76305539683736,-3.3491100436036203,32.82344429461164,-112.10378785453013,27.151624218663237,62000.0,-1
2003-07-28,1474.735962,1474.743042,1464.865967,1470.392944,1470.392944,6600.0,1503.946289,-10.929659886762465,12.162702024487627,15.425376267543923,21.12663902618308,-92.66278571064737,-3.353524945354447,30.40545868556586,-134.63107147419996,29.422641054528107,55400.0,-1
2003-07-29,1470.391968,1480.583984,1469.932983,1477.296021,1477.296021,5400.0,1499.1319945999999,-11.84066283390257,30.732433789261993,19.73547781969553,19.15575201581636,-83.4987607463852,-3.156005917286897,35.43197285399303,-98.74049735166122,30.399515676902162,60800.0,1
2003-07-30,1477.41394,1483.067017,1468.822021,1479.651978,1479.651978,6600.0,1494.1480956999999,-12.231535663326895,38.39025217542468,27.09512932972478,20.75199447232139,-80.37116289940658,-3.258534380085676,37.15327271467343,-81.09598618407398,30.82581184699375,67400.0,0
2003-07-31,1480.012939,1482.598022,1474.140015,1476.741943,1476.741943,5600.0,1487.8864868,-12.630523883949081,31.44032424580997,33.521003403498895,26.78387018430638,-83.99357757849883,-4.067675465898379,35.84192260242049,-61.90756783203191,31.209478400076183,61800.0,0
2003-08-01,1476.469971,1478.359009,1464.978027,1476.968994,1476.968994,6200.0,1484.8671875000002,-12.781071568095285,66.49631202595471,45.44229614906313,35.35280962742891,-73.36599899088958,-2.0033011222701402,36.03763969740928,-75.2122479478861,32.39819365743471,68000.0,0
2003-08-04,1476.823975,1494.416016,1471.890015,1494.36499,1494.36499,7400.0,1484.7151855000002,-11.365654015012069,99.82666614896873,65.92110080691116,48.294800119824366,-35.08425550486118,-0.10161342548649088,49.22386351939782,22.140374162238917,30.59358361019992,75400.0,1
2003-08-05,1494.485962,1497.008057,1488.967041,1494.312012,1494.312012,5600.0,1484.2978882000002,-10.131411681228656,91.58275843013597,85.96857886835316,65.77732527477578,-27.196725909789105,-0.2784794670465107,49.18954942382391,77.96879414860378,28.571755627150935,69800.0,0
2003-08-06,1493.026001,1493.389038,1482.685059,1486.251953,1486.251953,5600.0,1482.7082886,-9.691922688307613,66.41868896157735,85.94270451356071,79.27746139627497,-44.47363825442211,-1.0582177348497646,44.004059931511904,47.69899683094715,27.519561562580662,64200.0,-1
2003-08-07,1485.740967,1497.102051,1485.062012,1487.369995,1487.369995,5400.0,1482.1001831,-9.147955908232007,69.7047418467871,75.90206307950017,82.6044488204713,-40.42309136050913,-0.40718140711741846,44.89932415181832,82.087441786966,25.944073036120322,69600.0,0
2003-08-08,1487.166016,1487.407959,1468.437988,1471.271973,1471.271973,7200.0,1481.4622803000002,-9.901693594403696,9.886892168775821,48.67010765904678,70.17162508403584,-80.12784059006698,-0.4317005839459376,35.75413232014951,-48.879667241658616,26.373770495609314,62400.0,-1
2003-08-11,1469.261963,1474.723022,1462.723999,1474.412964,1474.412964,4600.0,1481.8642823000002,-10.12882562095524,34.00124300236687,37.86429233930995,54.14548769261892,-65.99875699763312,0.2733976666852156,38.47109616931295,-99.28855866323136,27.277060393661664,67000.0,1
2003-08-12,1473.987061,1484.584961,1472.387939,1479.282959,1479.282959,4000.0,1482.0629761000002,-9.802860221575884,48.16724344939565,30.68512620684613,39.07317540173424,-51.83275655060435,0.1344982976840825,42.64936344526637,-23.733400455074666,26.40628069955336,71000.0,1
2003-08-13,1479.668945,1481.11499,1465.060059,1465.827026,1465.827026,4800.0,1480.6804809,-10.509168478796482,9.026186242314955,30.398224231359176,32.98254759250504,-90.97381375768505,-0.9343380879797802,35.2918052648862,-91.29172953597632,26.38072822555488,66200.0,-1
2003-08-14,1464.380981,1475.021973,1451.608032,1455.899048,1455.899048,7000.0,1478.5961914,-11.734756743242087,11.986102653225867,23.05984411497884,28.047731517728007,-90.56795575699763,-1.411410781606004,30.91907997131715,-140.36967703976134,27.53633386070881,59200.0,-1
2003-08-15,1454.68396,1457.633057,1447.109985,1450.203003,1450.203003,6600.0,1475.9195923,-13.015631403497537,8.253555652710842,9.755281516083905,21.071116620807263,-93.81298224402242,-1.8122242991378545,28.655690484992157,-155.5467557726297,28.923781239149672,52600.0,-1
2003-08-18,1449.667969,1451.666016,1442.480957,1445.088989,1445.088989,5000.0,1470.9919922,-14.27879493043838,6.194261239382581,8.811306515106446,13.875477382056353,-95.22522928596031,-3.2974541915626654,26.705489941475747,-139.34994614375933,30.524931925108643,47600.0,-1
2003-08-19,1444.659058,1453.446045,1444.22998,1449.712036,1449.712036,4600.0,1466.5319946,-14.736941580543771,18.71686292756415,11.054893273219207,9.873827101469809,-86.76138013639951,-2.9846495003615248,31.395207999801293,-98.23613236712781,31.602784840585635,52200.0,1
2003-08-20,1449.495972,1450.470947,1432.753052,1441.66394,1441.66394,5600.0,1462.0731933000002,-15.56995938811292,21.081418189028092,15.330847451991623,11.732349080105715,-86.15225079103425,-3.000030574223911,27.937522361506712,-107.39009547868716,33.46618910445515,46600.0,-1
2003-08-21,1441.776001,1442.858032,1434.312988,1441.089966,1441.089966,5800.0,1457.4451904000002,-16.09096033264018,33.508490050544545,24.43559038904561,16.940443704752102,-84.74626624101657,-3.111534396658311,27.695813358105376,-99.01400092564181,35.14325294193771,40800.0,0
2003-08-22,1438.786011,1446.276001,1436.901978,1438.883057,1438.883057,5200.0,1454.2062988000002,-16.491828909319565,29.62357837747307,28.071162205681915,22.61253334890634,-88.1732988071113,-2.201422754894,26.70861153789933,-78.16156642100826,35.856469438365664,35600.0,0
2003-08-25,1434.212036,1434.212036,1419.262939,1422.176025,1422.176025,5600.0,1448.9826049000003,-17.95071335077114,8.522004992758777,23.88469114025881,25.463814578328737,-95.54042279952691,-3.54289742937991,20.54789168431225,-139.7848936070561,37.84362568965146,30000.0,-1
2003-08-26,1420.854004,1428.412964,1417.832031,1425.212036,1425.212036,5000.0,1443.5755126000004,-18.64695853594526,22.611060367323347,20.252214579185075,24.06935597504189,-88.33808482311966,-3.6552116463608897,24.083606622492017,-130.5089064059878,39.7231500373101,35000.0,1
2003-08-27,1425.14502,1432.349976,1420.354004,1425.362061,1425.362061,4400.0,1439.5290161000005,-18.96798101964623,26.473203283508298,19.202089547863483,21.112998422435748,-86.83329666604641,-2.760555255310182,24.26864649538979,-101.58008297130142,40.48782140509247,39400.0,0
2003-08-28,1425.734009,1428.345947,1414.879028,1415.692993,1415.692993,4800.0,1435.5084106000006,-19.774656697535647,2.5924951427636937,17.22558626453179,18.893296797193404,-98.0961677319351,-2.761596352111917,20.662162591184106,-109.83470685896278,41.61692927424442,34600.0,-1
2003-08-29,1414.41394,1422.350952,1406.68103,1421.983032,1421.983032,5800.0,1432.6864135000005,-19.67954585032635,55.58097659054001,28.215558338937342,21.547744717110827,-67.2789541498059,-1.9459324619809815,28.357623566568552,-100.35793251513773,43.223003799978045,40400.0,1
2003-09-01,1423.353027,1450.041016,1420.123047,1449.81604,1449.81604,9000.0,1433.1591186000005,-17.16046354154014,99.4811437439118,52.55153849240518,32.66422769862473,-7.762223533981517,0.32711141223704665,51.491067647974816,52.01981495090246,39.70727594032348,49400.0,1
2003-09-02,1450.505981,1456.552979,1442.009033,1446.511963,1446.511963,9000.0,1432.8391113000005,-15.254835811960902,79.86640546171535,78.3095085987224,53.02553514335494,-20.133594538284658,-0.22073852741331113,49.38760045187555,109.62949247725544,35.7509607223576,40400.0,0
2003-09-03,1446.277954,1451.224976,1438.692993,1447.849976,1447.849976,7400.0,1433.4577149000004,-13.481242270986058,82.54930241446937,87.29895054003218,72.71999921038655,-17.450697585530627,0.4290900138627318,50.30112055152497,86.44597081307366,32.57417664306858,47800.0,0
2003-09-04,1447.765015,1453.428955,1443.383057,1447.425049,1447.425049,7200.0,1434.0912232000005,-11.971939601892018,81.69726633302402,81.37099140306958,82.32648351394134,-18.30273366697598,0.4396035743406079,49.98277919338746,87.45035860363573,29.407941230905255,40600.0,0
2003-09-05,1446.937012,1446.974976,1424.167969,1431.532959,1431.532959,8000.0,1433.3562134000003,-11.920750221811204,31.320157281654673,65.1889086763827,77.95295020649478,-50.16852258972296,-0.5108196919994756,39.57495374296355,8.881813187423418,28.76273277818955,32600.0,-1
2003-09-08,1429.463013,1429.560059,1421.140991,1425.727051,1425.727051,6000.0,1433.7113160000004,-12.207944932895316,12.950586112251253,41.98933657564332,62.84974555169848,-61.81015303813356,0.24968962614877466,36.49058004641779,-47.01556912335317,28.470809047103863,26600.0,-1
2003-09-09,1424.692993,1429.71106,1414.881958,1420.073975,1420.073975,6200.0,1433.1975099000003,-12.744790784224506,13.469316429500482,19.246686607802143,42.14164395327601,-73.14533466498365,-0.3605120410307805,33.653033720636564,-69.06151711395604,28.79601867079545,20400.0,-1
2003-09-10,1419.519043,1424.774048,1415.723022,1423.177002,1423.177002,5000.0,1432.9790040000003,-12.772621809804605,21.51930019347533,15.979734245075695,25.738585809507004,-66.9233460276439,-0.15329852391799959,36.65715842407305,-65.20682489911381,29.088707332117885,25400.0,1
2003-09-11,1422.900024,1429.555054,1421.821045,1423.959961,1423.959961,4400.0,1433.8057008000003,-12.58641153286817,28.28653571938941,21.091717447455082,18.77271276677759,-65.35340738337692,0.5839520320349623,37.451170361416956,-47.60077375116808,28.435783464773543,29800.0,0
2003-09-12,1426.339966,1426.80603,1407.952026,1409.161987,1409.161987,10065200.0,1432.5235963000002,-13.47755056338383,5.560729396351017,18.455521769738592,18.508991154089742,-97.51041713112083,-0.9016313634887418,29.64693980339807,-109.41436414428682,29.266519106100464,-10035400.0,-1
2003-09-15,1407.807007,1416.07605,1394.269043,1397.540039,1397.540039,7000.0,1427.2959962000002,-14.949253056655152,9.229147426908467,14.358804180882972,17.968681132692165,-94.7482509775876,-3.605698899565213,25.085325192817965,-140.9799134873422,31.07187099181082,-10042400.0,-1
2003-09-16,1396.753052,1406.723022,1389.485962,1406.104004,1406.104004,6600.0,1423.2552003000005,-15.248769163273437,41.473467878932915,18.754448234064142,17.189591394895185,-74.01116022204336,-2.793475618148056,33.4669736918272,-131.03620436782955,33.01794576039377,-10035800.0,1
2003-09-17,1406.248047,1406.366943,1386.781006,1389.822021,1389.822021,6000.0,1417.4524048000005,-16.608505279133624,7.109486107090019,19.270700470977143,17.46131762864137,-95.4371964244541,-4.007870702205962,27.069211960894023,-129.83107920804574,34.95197342413872,-10041800.0,-1
2003-09-18,1388.092041,1395.20105,1383.400024,1390.484985,1390.484985,5800.0,1411.7583984000005,-17.431668865301845,16.322536102492432,21.635163362838465,19.886770689293204,-88.8557351958362,-3.933886873060455,27.69456134213934,-120.36449366549421,36.92487629759383,-10036000.0,0
2003-09-19,1390.839966,1395.603027,1383.717041,1391.369995,1391.369995,5400.0,1407.7421020000006,-17.80734701554411,24.390882171534628,15.940968127039035,18.9489439869515,-82.7903418096715,-2.8055912892187784,28.60261156024514,-93.76894144308454,38.60150039808227,-10030600.0,0
