Date,Open,High,Low,Close,Adj Close,Volume,SMA,MACD,FASTK,FASTD,SLOWD,WILLER,ROC,RSI,CCI,ADX,OBV,CS
2010-08-17,3.792,3.88,3.756,3.83,3.83,2239500,3.8336000000000006,-0.05018448793579955,87.5621890547264,61.65798324694108,37.200761395472604,-63.256784968684755,-12.756264236902037,44.13713588158404,-9.609784507862775,12.812900577695999,-64314000.0,0
2010-08-18,3.918,3.918,3.72,3.754,3.754,3006500,3.7838000000000003,-0.05368563876401522,62.72727272727269,70.59796218692,55.751202713833685,-66.82692307692308,-11.71213546566321,41.39728801238357,-1.0768477728833306,11.54994432648595,-67320500.0,0
2010-08-19,3.708,3.85,3.666,3.758,3.758,2895500,3.750600000000001,-0.05549781518197339,58.54922279792744,69.61289485997548,67.28961343127885,-49.458483754512656,-8.11735941320293,41.60925596266421,-2.301736765013348,10.913938396114412,-64425000.0,0
2010-08-20,3.73,3.822,3.702,3.82,3.82,1480000,3.740800000000001,-0.051339288840693165,63.157894736841996,61.478130087347346,67.22966237808095,-33.97683397683402,-2.501276161306798,45.03331482223037,26.60861151427182,10.341533058780028,-62945000.0,0
2010-08-23,3.818,4.078,3.8,4.026,4.026,5440500,3.751400000000001,-0.031063072603613406,87.37864077669892,69.69525277048942,66.92875923927075,-8.666666666666748,2.704081632653055,54.81520069337186,155.28271709474066,11.175564510762907,-57504500.0,1
2010-08-24,3.85,3.942,3.79,3.84,3.84,3365500,3.7548000000000017,-0.029660759909564405,42.23300970873781,64.25651507409287,65.14329931064321,-39.666666666666735,0.8933263268523284,46.511257977196166,73.99723374827119,11.810433755292769,-60870000.0,-1
2010-08-25,3.832,3.996,3.712,3.98,3.98,2516500,3.7948000000000013,-0.017055976346881607,76.21359223300965,68.60841423948209,67.52006069468813,-16.333333333333382,11.173184357541889,52.52593532801405,85.73329531413383,11.465790057021817,-58353500.0,1
2010-08-26,3.978,4.054,3.92,3.95,3.95,2169000,3.8378000000000014,-0.00937922596190921,65.95744680851064,61.468016250086,64.77764852122031,-23.443223443223452,12.215909090909104,51.1563158587013,123.74832663989247,11.710023643488693,-60522500.0,0
2010-08-27,3.95,3.974,3.9,3.94,3.94,1898000,3.865400000000001,-0.004055512971267827,62.29508196721304,68.15537366957774,66.07726805304861,-32.39436619718317,7.5327510917030605,50.667001940440194,76.58695010333645,11.671768901817245,-62420500.0,0
2010-08-30,3.94,4.038,3.922,3.974,3.974,3664000,3.8872000000000013,0.0028739546193632393,76.60818713450291,68.28690530340883,65.97009840769086,-25.24271844660194,5.804046858359979,52.38746755894888,91.09506618531873,12.298375170272001,-58756500.0,0
2010-08-31,3.932,3.958,3.866,3.896,3.896,1005500,3.8938000000000015,0.0020480508271867315,53.801169590643184,64.23481289745301,66.8923639568132,-44.17475728155345,1.7232375979112202,48.110630417885616,20.234903612919165,12.06530605972689,-59762000.0,0
2010-09-01,3.924,4.138,3.92,4.09,4.09,2474500,3.9274000000000013,0.016853419071753084,82.35294117647055,70.92076596720553,67.81416138935579,-10.169491525423739,8.950452850293011,57.662441702523836,130.38570084666063,13.606026587928202,-57287500.0,1
2010-09-02,4.074,4.248,4.062,4.212,4.212,2435500,3.9728000000000008,0.037993198533202044,90.57591623036636,75.57667566582667,70.24408484349506,-6.593406593406677,12.080894092602446,62.4874643052099,193.25777390293584,15.838510600303774,-54852000.0,1
2010-09-03,4.174,4.26,4.132,4.21,4.21,2173000,4.011800000000001,0.05396318872626704,87.3096446700508,86.74616735896255,77.74786966399824,-9.12408759124085,10.209424083769637,62.35801685656867,155.93834995466878,17.937052481184438,-57025000.0,0
2010-09-07,4.122,4.2,4.1,4.108,4.108,1217000,4.020000000000001,0.0577235720544369,61.42131979695426,79.76896023245712,80.69726775241544,-27.737226277372308,2.03676105315449,55.80688903192473,80.74801792485306,19.283058512540343,-58242000.0,-1
2010-09-08,4.132,4.19,4.12,4.18,4.18,1442000,4.054000000000001,0.06575551258728307,76.47058823529409,75.06718423409968,80.52743727517311,-14.598540145985424,8.854166666666675,59.17108604902791,78.7486515641852,20.49446394076066,-56800000.0,0
2010-09-09,4.2,4.21,4.138,4.142,4.142,1881000,4.070200000000002,0.06826765388695133,40.404040404040536,59.431982812096265,71.42270909288435,-29.949238578680088,4.0703517587939775,56.642499368678,63.885150291610096,21.788446476737914,-58681000.0,0
2010-09-10,4.15,4.186,3.952,4.034,4.034,1933000,4.078600000000002,0.06084249218285187,26.62337662337659,47.83266842090371,60.777278489033215,-57.360406091370606,2.126582278480993,49.90757910205972,-14.194811551639482,19.81997392191512,-60614000.0,-1
2010-09-13,4.178,4.18,4.1,4.144,4.144,1804000,4.099000000000002,0.063106624839949,74.41860465116285,47.14867389285996,51.47110837528663,-29.441624365482173,5.177664974619289,55.84859842621345,37.25490196078427,18.048348622574608,-58810000.0,1
2010-09-14,4.108,4.32,4.106,4.224,4.224,3273500,4.124000000000002,0.07054312051328804,73.91304347826087,58.31834158426674,51.099894632676786,-21.14537444933922,6.290890790135872,59.70996782542657,91.42966214926537,18.207292951973205,-55536500.0,0
2010-09-15,4.196,4.4,4.158,4.396,4.396,3423000,4.174000000000002,0.08928632230278932,99.10714285714276,82.47959699552213,62.64887082421626,-0.833333333333426,12.833675564681734,66.67287568000627,196.96969696969677,19.170905876023806,-52113500.0,1
2010-09-16,4.43,4.632,4.168,4.188,4.188,13422500,4.183800000000002,0.08636106647060071,34.70588235294116,69.2420228961149,70.01332049196792,-65.29411764705884,2.3960880195599055,54.10826536858999,152.443471918307,21.824487328274913,-65536000.0,-1
2010-09-17,4.204,4.264,3.96,4.046,4.046,5992500,4.167200000000002,0.0717573923403041,12.797619047619099,48.87021475256764,66.86394488140155,-86.17647058823525,-3.941120607787263,47.34091060837723,-90.26409144659065,21.3302327796116,-71528500.0,-1
2010-09-20,4.134,4.27,4.032,4.212,4.212,4737500,4.167400000000002,0.07274018449075204,37.499999999999986,28.33450046685338,48.8155793718453,-61.764705882352956,0.047505938242276,54.70009752467504,-7.452574525745322,20.937773639221305,-66791000.0,1
2010-09-21,4.178,4.31,4.134,4.154,4.154,3980000,4.172000000000002,0.06805444974263253,28.869047619047624,26.388888888888868,34.53120136943662,-70.29411764705881,1.1197663096397248,51.8851090634875,14.776632302404273,20.9528529851184,-70771000.0,0
2010-09-22,4.174,4.19,3.96,3.974,3.974,4814500,4.151400000000002,0.049248766395900034,2.083333333333369,22.81746031746029,25.84694989106751,-96.7647058823529,-4.928229665071759,44.0654360581494,-117.75946494685317,18.895701088346904,-75585500.0,-1
2010-09-23,3.978,4.028,3.9,3.912,3.912,3340500,4.128400000000002,0.02900786045306436,2.9268292682926877,11.293070073557859,20.166473093302333,-98.36065573770492,-5.5528730082086035,41.6623658369412,-142.28717234980314,17.67796299250522,-78926000.0,0
2010-09-24,3.99,4.038,3.93,4.02,4.02,2894500,4.1270000000000024,0.021434411518328922,29.26829268292677,11.426151761517573,15.178894050845235,-83.60655737704923,-0.3470500743678828,47.23202215945875,-97.44931327665165,16.457747352534437,-76031500.0,1
2010-09-27,4.08,4.162,4.01,4.106,4.106,2093000,4.123200000000002,0.022116929743043023,50.24390243902442,27.47967479674792,16.73296554394111,-71.85792349726776,-0.9169884169884179,51.34223165116789,-29.629629629629704,15.722471949312379,-73938500.0,0
2010-09-28,4.208,4.298,4.152,4.28,4.28,6072500,4.128800000000003,0.03627996334083328,95.47738693467343,58.3298606855415,32.41189574793566,-48.08743169398901,1.325757575757569,58.59287966087441,61.22614697523324,16.37119824225791,-67866000.0,1
2010-09-29,4.238,4.406,4.226,4.396,4.396,9846500,4.128800000000003,0.05621647156313703,98.02371541501981,81.24833492957252,55.68595680395398,-32.24043715846992,0.0,62.70905832968875,117.56998213222121,17.832962149912156,-58019500.0,1
2010-09-30,4.4,4.43,4.038,4.082,4.082,10979000,4.1182000000000025,0.0461471663633688,30.399999999999963,74.63370078323102,71.403965466115,-65.66037735849056,-2.531041069723017,48.275456313729066,36.073059360730326,16.801603255373305,-68998500.0,-1
2010-10-01,4.138,4.15,4.062,4.12,4.12,2988500,4.125600000000002,0.04076355498049189,26.190476190476275,51.53806386849865,69.1400331937674,-58.490566037735796,1.8289668808699977,49.828254782651044,-15.442034056449616,15.87338025028834,-66010000.0,0
2010-10-04,4.086,4.234,4.06,4.198,4.198,3218000,4.124200000000003,0.04230330611948574,40.816326530612336,32.46893424036282,52.880232964030824,-43.773584905660265,-0.3323836657169843,53.04328202475113,22.56699576868897,15.869789428189913,-62792000.0,0
2010-10-05,4.23,4.256,4.202,4.224,4.224,1660000,4.131200000000002,0.04510164896491364,47.44897959183678,38.15192743764177,40.71964184883441,-38.867924528301806,1.6851227732306295,54.131892493958986,63.378995433789704,16.081227935802826,-61132000.0,0
2010-10-06,4.212,4.252,4.064,4.092,4.092,1567000,4.1430000000000025,0.036250189382672104,13.775510204081494,34.01360544217684,34.878155706727135,-63.773584905660414,2.9693004529441236,47.87139393914075,-6.272129489125593,14.490665921767931,-62699000.0,-1
2010-10-07,4.114,4.128,4.068,4.086,4.086,705000,4.160400000000002,0.02842354510162526,13.26530612244929,24.829931972789158,32.331821617535915,-68.79999999999994,4.447852760736204,47.593398776544056,-59.25250683682808,13.059160109136531,-63404000.0,0
2010-10-08,4.086,4.158,4.078,4.086,4.086,1339000,4.167000000000002,0.02196764379765348,13.26530612244929,13.435374149659994,24.09297052154199,-81.90476190476178,1.6417910447761308,47.593398776544056,-66.21678616617486,12.159449596336664,-63404000.0,0
2010-10-11,4.088,4.14,4.014,4.048,4.048,856000,4.161200000000002,0.013627918915080528,14.049586776859426,13.52673300725264,17.264013043233923,-91.82692307692312,-1.4125669751583025,45.52625620709249,-102.43835989647253,11.416501069737823,-64260000.0,0
2010-10-12,4.04,4.056,4.006,4.048,4.048,1220000,4.138000000000002,0.006938642509474846,17.073170731707272,14.796021210338635,13.919376122417082,-90.09433962264154,-5.420560747663561,45.52625620709249,-111.51564185544778,10.85834516671043,-64260000.0,0
2010-10-13,4.128,4.17,4.072,4.108,4.108,1591000,4.109200000000001,0.006405008373920218,62.19512195121928,31.105959819928632,19.80957134583996,-75.9433962264152,-6.551410373066435,49.77830023595046,-11.979166666667428,10.83103717912984,-62669000.0,0
