Date,Open,High,Low,Close,Adj Close,Volume,MA7,MA21,20SD,upper_band,lower_band,EMA,CS
2001-04-25,1216.5,1238.5,1212.75,1232.0,1232.0,143786.0,1232.357142857143,1183.202380952381,43.91742400891456,1271.03722897021,1095.367532934552,1228.7960461406067,1
2001-04-26,1231.0,1254.0,1225.5,1240.5,1240.5,130242.0,1238.7857142857142,1185.6190476190477,45.359535932368644,1276.338119483785,1094.8999757543104,1236.5986820468688,1
2001-04-27,1241.0,1259.75,1238.0,1258.0,1258.0,106105.0,1240.4642857142858,1190.3095238095239,47.590288151214594,1285.490100111953,1095.1289475070946,1250.8662273489563,1
2001-04-30,1258.75,1274.75,1248.25,1254.25,1254.25,135317.0,1239.8214285714287,1194.7261904761904,49.364945678507084,1293.4560818332045,1095.9962991191762,1253.1220757829853,-1
2001-05-01,1253.25,1273.25,1245.75,1272.25,1272.25,165317.0,1242.7857142857142,1199.404761904762,50.93025901067647,1301.2652799261148,1097.544243883409,1265.874025260995,1
2001-05-02,1271.5,1278.25,1261.5,1271.0,1271.0,140114.0,1249.2142857142858,1205.1785714285713,48.13300343565426,1301.4445782998798,1108.9125645572628,1269.291341753665,-1
2001-05-03,1270.75,1272.25,1243.5,1254.25,1254.25,140114.0,1254.607142857143,1212.1190476190477,43.202430487182895,1298.5239085934136,1125.7141866446818,1259.263780584555,-1
2001-05-04,1253.75,1274.0,1235.0,1272.75,1272.75,155024.0,1260.4285714285713,1219.75,42.30827303383039,1304.3665460676607,1135.1334539323393,1268.254593528185,1
2001-05-07,1273.5,1274.75,1262.75,1263.5,1263.5,134219.0,1263.7142857142858,1224.9166666666667,38.45053854594974,1301.8177437585662,1148.0155895747673,1265.084864509395,-1
2001-05-08,1266.25,1277.0,1256.0,1263.5,1263.5,125078.0,1264.5,1230.7738095238096,34.3409376692001,1299.4556848622099,1162.0919341854094,1264.0282881697983,0
2001-05-09,1265.5,1265.5,1250.75,1257.75,1257.75,135964.0,1265.0,1235.892857142857,31.306556716140825,1298.5059705751387,1173.2797437105755,1259.842762723266,-1
2001-05-10,1257.0,1273.75,1256.25,1261.5,1261.5,118278.0,1263.4642857142858,1240.154761904762,27.530127038151033,1295.215015981064,1185.0945078284599,1260.947587574422,1
2001-05-11,1261.5,1265.25,1243.5,1251.75,1251.75,111010.0,1260.7142857142858,1243.892857142857,24.77768255167284,1293.4482222462027,1194.3374920395115,1254.8158625248072,-1
2001-05-14,1252.0,1254.0,1244.0,1252.0,1252.0,82948.0,1260.392857142857,1246.7380952380952,19.592207768984395,1285.922510776064,1207.5536797001264,1252.9386208416024,0
2001-05-15,1252.25,1262.0,1245.75,1257.5,1257.5,119095.0,1258.2142857142858,1250.3333333333333,14.85037213781104,1280.0340776089554,1220.6325890577111,1255.9795402805341,1
2001-05-16,1256.5,1291.25,1236.0,1288.5,1288.5,166551.0,1261.7857142857142,1254.7619047619048,16.716261189566016,1288.1944271410368,1221.3293823827728,1277.659846760178,1
2001-05-17,1289.0,1299.5,1284.75,1291.5,1291.5,142637.0,1265.7857142857142,1256.9166666666667,18.583400204424155,1294.083467075515,1219.7498662578184,1286.886615586726,1
2001-05-18,1291.5,1296.0,1283.5,1295.75,1295.75,116856.0,1271.2142857142858,1258.6785714285713,20.45586954113924,1299.5903105108498,1217.7668323462929,1292.7955385289088,1
2001-05-21,1295.5,1317.0,1290.25,1314.75,1314.75,116856.0,1278.8214285714287,1261.6904761904761,22.44172277372061,1306.5739217379173,1216.807030643035,1307.431846176303,1
2001-05-22,1314.75,1319.25,1309.0,1312.5,1312.5,143922.0,1287.5,1265.8095238095239,22.1299838276133,1310.0694914647504,1221.5495561542973,1310.810615392101,-1
2001-05-23,1312.5,1313.25,1290.25,1290.75,1290.75,152405.0,1293.0357142857142,1269.345238095238,20.928021224385308,1311.2012805440088,1227.4891956464674,1297.4368717973668,-1
2001-05-24,1290.25,1297.5,1283.0,1294.5,1294.5,91508.0,1298.3214285714287,1272.3214285714287,20.228834780551487,1312.7790981325315,1231.8637590103258,1295.478957265789,1
2001-05-25,1295.25,1300.0,1275.75,1279.5,1279.5,91808.0,1297.0357142857142,1274.1785714285713,19.907429682880963,1313.9934307943333,1234.3637120628093,1284.8263190885964,-1
2001-05-29,1280.25,1283.5,1266.5,1268.5,1268.5,91808.0,1293.75,1274.6785714285713,19.374019499805677,1313.4266104281826,1235.93053242896,1273.9421063628654,-1
2001-05-30,1267.25,1268.25,1246.75,1250.5,1250.5,148287.0,1287.2857142857142,1274.5,20.171872515693153,1314.8437450313863,1234.1562549686137,1258.3140354542884,-1
2001-05-31,1251.0,1264.25,1249.25,1254.5,1254.5,126946.0,1278.6785714285713,1273.654761904762,20.658927438147405,1314.9726167810568,1232.336907028467,1255.7713451514294,1
2001-06-01,1255.75,1267.25,1247.25,1265.0,1265.0,132432.0,1271.892857142857,1273.3690476190477,20.25984166301478,1313.8887309450772,1232.8493642930182,1261.9237817171431,1
2001-06-04,1264.5,1270.0,1257.0,1269.25,1269.25,103840.0,1268.8214285714287,1274.0833333333333,20.28925694470658,1314.6618472227465,1233.50481944392,1266.8079272390478,1
2001-06-05,1269.25,1288.5,1267.25,1284.5,1284.5,118497.0,1267.392857142857,1274.642857142857,20.252452742943657,1315.1477626287444,1234.1379516569698,1278.602642413016,1
2001-06-06,1284.75,1286.25,1269.5,1273.5,1273.5,154186.0,1266.5357142857142,1275.1190476190477,20.07102520130653,1315.2610980216607,1234.9769972164347,1275.2008808043386,-1
2001-06-07,1271.75,1279.0,1265.75,1277.0,1277.0,15353.0,1267.75,1275.7619047619048,19.62146297324512,1315.004830708395,1236.5189788154146,1276.400293601446,1
2001-06-08,1277.25,1285.25,1256.5,1268.75,1268.75,5273.0,1270.357142857143,1276.2857142857142,19.392229181594413,1315.070172648903,1237.5012559225254,1271.3000978671487,-1
2001-06-11,1264.25,1267.0,1249.0,1255.25,1255.25,4024.0,1270.4642857142858,1275.9880952380952,19.166617086127086,1314.3213294103493,1237.654861065841,1260.600032622383,-1
2001-06-12,1255.75,1261.75,1235.5,1253.75,1253.75,3885.0,1268.857142857143,1276.0833333333333,19.049153006447845,1314.1816393462288,1237.9850273204377,1256.033344207461,-1
2001-06-13,1253.0,1260.0,1241.5,1242.0,1242.0,2000.0,1264.9642857142858,1275.607142857143,20.178394353469102,1315.9639315640811,1235.2503541502047,1246.677781402487,-1
2001-06-14,1242.0,1252.5,1212.5,1215.0,1215.0,2380.0,1255.0357142857142,1273.5833333333333,24.177152519419494,1321.9376383721722,1225.2290282944944,1225.5592604674957,-1
2001-06-15,1213.5,1219.5,1204.25,1207.5,1207.5,145621.0,1245.607142857143,1269.7261904761904,27.790626377856057,1325.3074432319024,1214.1449377204783,1213.5197534891652,-1
2001-06-18,1226.0,1230.5,1215.75,1220.25,1220.25,129875.0,1237.5,1266.3333333333333,29.014796021302654,1324.3629253759386,1208.3037412907279,1218.0065844963883,1
2001-06-19,1220.0,1235.5,1215.5,1224.5,1224.5,164920.0,1231.1785714285713,1262.9404761904761,27.842059247796346,1318.6245946860688,1207.2563576948835,1222.3355281654628,1
2001-06-20,1223.5,1234.75,1216.5,1229.5,1229.5,180882.0,1227.5,1258.8809523809523,25.76827404713651,1310.4175004752253,1207.3444042866793,1227.111842721821,1
2001-06-21,1229.0,1249.25,1226.25,1243.0,1243.0,155020.0,1225.9642857142858,1255.5714285714287,24.58348758500335,1304.7384037414354,1206.404453401422,1237.7039475739402,1
2001-06-22,1242.5,1244.25,1228.0,1235.0,1235.0,122986.0,1224.9642857142858,1252.9166666666667,22.946200665903497,1298.8090679984737,1207.0242653348598,1235.90131585798,-1
2001-06-25,1234.0,1240.0,1220.75,1223.5,1223.5,112757.0,1226.1785714285713,1249.5357142857142,22.679731706152747,1294.8951776980198,1204.1762508734087,1227.63377195266,-1
2001-06-26,1223.75,1229.5,1206.0,1220.75,1220.75,148487.0,1228.0714285714287,1246.7380952380952,22.924274654194985,1292.586644546485,1200.8895459297053,1223.0445906508867,-1
2001-06-27,1220.75,1227.5,1213.75,1219.0,1219.0,140324.0,1227.892857142857,1244.3809523809523,23.644307760507587,1291.6695679019674,1197.0923368599372,1220.3481968836288,-1
2001-06-28,1220.0,1244.75,1213.25,1227.25,1227.25,151191.0,1228.2857142857142,1243.2738095238096,23.7965990217072,1290.867007567224,1195.6806114803953,1224.9493989612095,1
2001-06-29,1227.75,1245.5,1227.75,1237.75,1237.75,134631.0,1229.4642857142858,1242.4761904761904,23.226629453913255,1288.9294493840168,1196.022931568364,1233.4831329870697,1
2001-07-02,1233.5,1248.25,1229.0,1246.0,1246.0,57913.0,1229.892857142857,1241.5714285714287,22.320906384867595,1286.213241341164,1196.9296158016934,1241.8277109956898,1
2001-07-03,1246.0,1247.25,1235.75,1245.25,1245.25,57913.0,1231.357142857143,1240.4285714285713,19.80329252262769,1280.0351564738266,1200.821986383316,1244.1092369985633,0
2001-07-05,1245.25,1245.25,1221.5,1222.25,1222.25,70416.0,1231.1785714285713,1237.4642857142858,18.25374420855901,1273.971774131404,1200.9567972971677,1229.5364123328545,-1
2001-07-06,1222.0,1223.5,1193.0,1193.5,1193.5,128218.0,1227.2857142857142,1233.654761904762,17.845918558887753,1269.3465990225375,1197.9629247869864,1205.512137444285,-1
2001-07-09,1194.5,1209.25,1189.0,1200.75,1200.75,139075.0,1224.6785714285713,1230.0238095238096,16.821288790662877,1263.6663871051353,1196.381231942484,1202.3373791480951,1
2001-07-10,1202.5,1210.75,1186.0,1186.5,1186.5,164772.0,1218.857142857143,1226.107142857143,17.964218822277683,1262.0355805016982,1190.1787052125876,1191.7791263826985,-1
2001-07-11,1185.25,1193.25,1174.0,1185.25,1185.25,186472.0,1211.357142857143,1222.7738095238096,18.641334236186196,1260.056477996182,1185.4911410514374,1187.4263754608994,-1
2001-07-12,1187.5,1217.5,1186.25,1214.25,1214.25,152005.0,1206.8214285714287,1220.892857142857,18.036562828991485,1256.96598280084,1184.8197314848742,1205.3087918202998,1
2001-07-13,1214.5,1225.75,1209.5,1225.0,1225.0,127109.0,1203.9285714285713,1220.0833333333333,18.034009355132284,1256.1513520435979,1184.0153146230687,1218.4362639401,1
2001-07-16,1224.5,1225.5,1205.75,1210.5,1210.5,133609.0,1202.25,1219.8690476190477,17.933810137630466,1255.7366678943085,1184.0014273437869,1213.1454213133666,-1
2001-07-17,1210.25,1222.5,1201.5,1220.5,1220.5,163156.0,1206.107142857143,1220.4880952380952,17.93372301148251,1256.3555412610601,1184.6206492151302,1218.0484737711222,1
2001-07-18,1219.25,1221.0,1202.5,1212.0,1212.0,170044.0,1207.7142857142858,1220.095238095238,18.00465948464012,1256.1045570645183,1184.0859191259578,1214.0161579237074,-1
2001-07-19,1210.0,1231.5,1207.75,1223.0,1223.0,182607.0,1212.9285714285713,1220.0238095238096,17.880009419518,1255.7838283628457,1184.2637906847735,1220.0053859745692,1
2001-07-20,1217.75,1221.25,1211.25,1214.75,1214.75,116044.0,1217.142857142857,1219.3214285714287,17.025421201991218,1253.372270975411,1185.2705861674463,1216.5017953248564,-1
2001-07-23,1215.0,1223.5,1191.5,1192.0,1192.0,147690.0,1213.9642857142858,1216.892857142857,17.492568910975145,1251.8779949648074,1181.9077193209068,1200.1672651082854,-1
2001-07-24,1193.75,1196.75,1168.5,1178.5,1178.5,173722.0,1207.3214285714287,1214.202380952381,19.278341235423415,1252.7590634232279,1175.645698481534,1185.7224217027617,-1
2001-07-25,1179.0,1195.75,1176.0,1191.5,1191.5,172106.0,1204.607142857143,1212.6785714285713,19.82022823704044,1252.3190279026521,1173.0381149544905,1189.5741405675872,1
2001-07-26,1192.5,1209.75,1186.0,1205.25,1205.25,149254.0,1202.4285714285713,1211.9404761904761,19.813152695540317,1251.5667815815568,1172.3141707993955,1200.024713522529,1
2001-07-27,1205.75,1214.25,1200.0,1210.0,1210.0,127497.0,1202.142857142857,1211.5119047619048,19.46790543703195,1250.4477156359687,1172.576093887841,1206.6749045075096,1
2001-07-30,1210.0,1214.5,1203.0,1209.75,1209.75,125524.0,1200.25,1210.6785714285713,18.399638869452623,1247.4778491674765,1173.8792936896662,1208.7249681691699,0
2001-07-31,1210.25,1227.75,1209.0,1215.25,1215.25,131948.0,1200.3214285714287,1209.607142857143,16.343611942154848,1242.2943667414527,1176.919918972833,1213.0749893897234,1
2001-08-01,1214.0,1227.5,1210.75,1221.5,1221.5,138248.0,1204.5357142857142,1208.4404761904761,14.200722739204068,1236.8419216688842,1180.039030712068,1218.691663129908,1
2001-08-02,1220.25,1234.25,1219.0,1226.0,1226.0,119946.0,1211.3214285714287,1207.5238095238096,14.440958517172422,1236.4057265581546,1178.6418924894647,1223.5638877099693,1
2001-08-03,1226.25,1227.75,1209.0,1219.75,1219.75,140720.0,1215.357142857143,1207.404761904762,14.362414398992179,1236.1295907027463,1178.6799331067775,1221.021295903323,-1
2001-08-06,1219.75,1221.0,1200.75,1203.0,1203.0,116564.0,1215.0357142857142,1207.857142857143,14.310530489632225,1236.4782038364074,1179.2360818778784,1209.007098634441,-1
2001-08-07,1203.75,1212.25,1198.25,1207.75,1207.75,118342.0,1214.7142857142858,1208.1904761904761,13.371685521435454,1234.933847233347,1181.4471051476053,1208.169032878147,1
2001-08-08,1210.0,1211.5,1183.75,1185.5,1185.5,165090.0,1211.25,1208.142857142857,13.348140763494417,1234.8391386698459,1181.4465756158684,1193.0563442927157,-1
2001-08-09,1185.75,1189.25,1177.75,1187.75,1187.75,167818.0,1207.3214285714287,1208.2619047619048,14.12241476108698,1236.5067342840787,1180.017075239731,1189.5187814309054,1
2001-08-10,1188.0,1197.5,1172.0,1191.25,1191.25,174116.0,1203.0,1207.1666666666667,13.995276458786119,1235.1572195842389,1179.1761137490946,1190.6729271436352,1
2001-08-13,1193.0,1197.75,1186.75,1192.5,1192.5,129706.0,1198.2142857142858,1205.6190476190477,14.285044627160215,1234.1891368733682,1177.0489583647272,1191.890975714545,1
2001-08-14,1193.0,1202.75,1187.25,1192.25,1192.25,135535.0,1194.2857142857142,1204.75,14.106333730482545,1232.9626674609651,1176.5373325390349,1192.1303252381815,0
2001-08-15,1192.5,1195.25,1179.5,1181.0,1181.0,147574.0,1191.142857142857,1202.8690476190477,14.85971129385774,1232.588470206763,1173.1496250313323,1184.710108412727,-1
2001-08-16,1181.25,1186.0,1168.25,1184.75,1184.75,201078.0,1187.857142857143,1201.5714285714287,14.528329856560095,1230.6280882845488,1172.5147688583086,1184.7367028042424,1
2001-08-17,1185.0,1185.0,1158.25,1166.0,1166.0,161599.0,1185.0714285714287,1198.857142857143,16.02421584418463,1230.905574545512,1166.8087111687737,1172.2455676014142,-1
2001-08-20,1164.75,1177.0,1161.0,1175.75,1175.75,133864.0,1183.357142857143,1197.0,16.743616222623245,1230.4872324452465,1163.5127675547535,1174.581855867138,1
2001-08-21,1176.25,1183.5,1155.75,1156.75,1156.75,143288.0,1178.4285714285713,1195.3214285714287,18.626042005467518,1232.5735125823637,1158.0693445604936,1162.6939519557127,-1
2001-08-22,1156.25,1172.0,1155.25,1167.75,1167.75,199995.0,1174.892857142857,1194.8095238095239,19.66694729207971,1234.1434183936833,1155.4756292253644,1166.0646506519042,1
2001-08-23,1169.0,1172.75,1162.25,1163.0,1163.0,150673.0,1170.7142857142858,1193.452380952381,20.7447639240153,1234.9419088004115,1151.9628531043504,1164.0215502173014,-1
2001-08-24,1164.75,1189.0,1164.75,1187.5,1187.5,159590.0,1171.642857142857,1192.607142857143,20.37324015648108,1233.353623170105,1151.8606625441807,1179.6738500724339,1
2001-08-27,1187.75,1192.0,1179.5,1180.25,1180.25,131497.0,1171.0,1191.1904761904761,20.066087357581065,1231.3226509056383,1151.058301475314,1180.0579500241447,-1
2001-08-28,1180.5,1182.5,1162.75,1163.25,1163.25,154466.0,1170.607142857143,1188.9761904761904,20.026836435931383,1229.0298633480531,1148.9225176043276,1168.8526500080482,-1
2001-08-29,1163.0,1168.75,1148.25,1152.0,1152.0,165135.0,1167.2142857142858,1185.9642857142858,19.87557926994231,1225.7154442541705,1146.213127174401,1157.6175500026827,-1
2001-08-30,1152.25,1156.25,1125.5,1129.5,1129.5,200188.0,1163.3214285714287,1181.5833333333333,20.87879732244058,1223.3409279782145,1139.825738688452,1138.872516667561,-1
2001-08-31,1129.75,1144.25,1127.0,1138.5,1138.5,122586.0,1159.142857142857,1177.4166666666667,20.508117776549284,1218.4329022197653,1136.4004311135682,1138.6241722225204,1
2001-09-04,1137.5,1158.5,1128.25,1131.0,1131.0,199048.0,1154.5714285714287,1173.1904761904761,21.67593256659458,1216.5423413236654,1129.838611057287,1133.5413907408401,-1
2001-09-05,1131.0,1138.5,1115.0,1133.0,1133.0,242276.0,1146.7857142857142,1169.857142857143,21.57701551846755,1213.011173894078,1126.7031118202078,1133.18046358028,1
2001-09-06,1133.5,1137.0,1103.0,1103.5,1103.5,205503.0,1135.8214285714287,1164.892857142857,25.502770102377482,1215.898397347612,1113.8873169381022,1113.3934878600933,-1
2001-09-07,1106.75,1109.0,1081.75,1083.25,1083.25,231563.0,1124.392857142857,1160.0238095238096,30.55554422514389,1221.1348979740974,1098.9127210735219,1093.2978292866976,-1
